ip,longitude,latitude,country,region,city,risk
188.143.232.214,30.26417,59.89444,RU,Sankt-Peterburg,Saint Petersburg,1
5.167.70.113,47.25194,56.13222,RU,Chuvashskaya Respublika,Cheboksary,1
5.167.70.233,47.25194,56.13222,RU,Chuvashskaya Respublika,Cheboksary,1
114.143.176.235,72.877377,19.075975,IN,Maharashtra,Mumbai,1
128.199.69.218,103.85007,1.28967,SG,Singapore,Singapore,1
162.243.74.227,-74.000765,40.739668,US,New York,New York City,1
42.176.133.47,122.99,41.12361,CN,Liaoning,Anshan,1
162.241.90.222,-111.634071,40.213911,US,Utah,Provo,1
188.143.233.176,30.26417,59.89444,RU,Sankt-Peterburg,Saint Petersburg,1
125.227.69.126,120.6839,24.1469,TW,Taichung,Taichung,1
93.66.202.143,7.87192,45.45806,IT,Piemonte,Ivrea,1
178.137.16.158,24.02324,49.83826,UA,Lvivska oblast,L'viv,1
173.234.227.80,-96.80667,32.78306,US,Texas,Dallas,1
173.176.4.133,-73.612361,45.527258,CA,Quebec,Montreal,1
77.68.73.208,-2.2431,51.86568,GB,England,Gloucester,1
93.174.93.129,4.29861,52.07667,NL,Zuid-Holland,The Hague,1
142.4.215.194,-73.58781,45.50884,CA,Quebec,Montreal,1
121.119.179.133,139.6917,35.689506,JP,Tokyo,Tokyo,1
5.167.71.12,47.25194,56.13222,RU,Chuvashskaya Respublika,Cheboksary,1
134.19.27.126,6.63935,49.75565,DE,Rheinland-Pfalz,Trier,1
198.12.224.136,-77.491809,39.039474,US,Virginia,Ashburn,1
107.170.239.12,-122.41942,37.77493,US,California,San Francisco,1
121.145.121.100,127.126665,37.420125,KR,Gyeonggi-do,Seongnam,1
8.210.7.112,114.15769,22.28552,HK,Hong Kong,Hong Kong,1
77.250.227.202,4.89998,52.378502,NL,Noord-Holland,Amsterdam,1
45.167.163.195,-44.95972,-23.07444,BR,Sao Paulo,Cunha,1
108.62.61.83,-122.329845,47.603909,US,Washington,Seattle,1
167.94.138.150,-83.719897,42.259863,US,Michigan,Ann Arbor,1
66.115.189.149,-84.38798,33.749,US,Georgia,Atlanta,1
103.143.207.41,105.84117,21.0245,VN,Ha Noi,Hanoi,1
152.32.150.102,-77.361085,38.95845,US,Virginia,Reston,1
71.213.185.61,-119.64007,47.792427,US,Washington,Mansfield,1
91.121.28.184,3.17456,50.69421,FR,Hauts-de-France,Roubaix,1
184.0.131.89,-80.75261,32.21632,US,South Carolina,Hilton Head Island,1
193.179.28.34,14.64522,50.68475,CZ,Liberecky kraj,Zakupy,1
5.167.66.237,44.00205,56.32867,RU,Nizhegorodskaya oblast',Nizhniy Novgorod,1
35.203.211.115,-0.12574,51.50853,GB,England,London,1
34.224.169.11,-77.491809,39.039474,US,Virginia,Ashburn,1
180.122.252.20,119.91063,32.49333,CN,Jiangsu,Taizhou,1
218.16.218.146,116.71479,23.36814,CN,Guangdong,Shantou,1
113.59.110.1,110.34167,20.04583,CN,Hainan,Haikou,1
183.69.137.74,106.55278,29.56278,CN,Chongqing,Chongqing,1
186.96.37.31,-106.08333,28.63333,MX,Chihuahua,Chihuahua,1
5.167.65.90,47.25194,56.13222,RU,Chuvashskaya Respublika,Cheboksary,1
5.167.67.35,47.25194,56.13222,RU,Chuvashskaya Respublika,Cheboksary,1
5.167.67.122,47.25194,56.13222,RU,Chuvashskaya Respublika,Cheboksary,1
46.174.191.31,-0.12574,51.50853,GB,England,London,1
175.203.66.34,126.977947,37.566309,KR,Seoul-teukbyeolsi,Seoul,1
162.216.149.228,-80.00751,32.88856,US,South Carolina,North Charleston,1
73.169.138.52,-122.329845,47.603909,US,Washington,Seattle,1
216.151.138.198,-121.945172,37.412085,US,California,San Jose,1
85.130.177.229,34.88503,32.09174,IL,HaMerkaz,Petah Tikva,1
139.59.215.94,8.681996,50.11088,DE,Hessen,Frankfurt am Main,1
192.251.226.141,8.545701,52.007085,DE,Nordrhein-Westfalen,Bielefeld,1
200.32.84.12,-58.381576,-34.603729,AR,Ciudad Autonoma de Buenos Aires,Buenos Aires,1
203.172.76.4,100.51667,13.75,TH,Krung Thep Maha Nakhon,Bangkok,1
52.79.171.244,126.977947,37.566309,KR,Seoul-teukbyeolsi,Seoul,1
103.121.165.10,116.39723,39.9075,CN,Beijing,Beijing,1
108.62.63.53,-122.329845,47.603909,US,Washington,Seattle,1
113.212.70.155,106.845493,-6.208678,ID,Jakarta Raya,Jakarta,1
103.162.20.168,108.07641,11.58153,VN,Lam Dong,Di Linh,1
167.94.138.98,-83.719897,42.259863,US,Michigan,Ann Arbor,1
120.236.219.71,113.26425,23.127361,CN,Guangdong,Guangzhou,1
134.209.90.249,4.89998,52.378502,NL,Noord-Holland,Amsterdam,1
168.70.110.130,114.15769,22.28552,HK,Hong Kong,Hong Kong,1
175.27.188.97,116.39723,39.9075,CN,Beijing,Beijing,1
8.210.238.11,114.15769,22.28552,HK,Hong Kong,Hong Kong,1
108.62.62.199,-122.329845,47.603909,US,Washington,Seattle,1
35.230.28.55,-121.17868,45.59456,US,Oregon,The Dalles,1
63.143.99.121,-76.96417,18.16586,JM,Saint Catherine,Riversdale,1
74.201.30.37,-75.689077,39.779423,US,Delaware,Hockessin,1
81.88.49.20,9.66895,45.69798,IT,Lombardia,Bergamo,1
106.75.162.134,121.469137,31.224332,CN,Shanghai,Shanghai,1
175.200.99.198,127.126665,37.420125,KR,Gyeonggi-do,Seongnam,1
179.40.18.220,-61.16806,-33.04417,AR,Santa Fe,Casilda,1
216.151.137.105,-121.945172,37.412085,US,California,San Jose,1
157.157.46.163,-18.0878,65.68353,IS,Nordurland eystra,Akureyri,1
154.12.140.204,-96.803475,32.780879,US,Texas,Dallas,1
186.179.22.123,-74.006065,40.712792,US,New York,New York City,1
112.78.136.206,106.845493,-6.208678,ID,Jakarta Raya,Jakarta,1
116.208.197.65,113.36306,31.71111,CN,Hubei,Suizhou,1
92.81.222.217,26.10626,44.43225,RO,Bucuresti,Bucharest,1
5.167.67.26,47.25194,56.13222,RU,Chuvashskaya Respublika,Cheboksary,1
164.90.224.228,8.681996,50.11088,DE,Hessen,Frankfurt am Main,1
60.248.89.69,121.564359,25.038328,TW,Taipei,Taipei,1
103.28.149.180,106.845493,-6.208678,ID,Jakarta Raya,Jakarta,1
114.199.241.157,126.977947,37.566309,KR,Seoul-teukbyeolsi,Seoul,1
162.243.151.20,-122.41942,37.77493,US,California,San Francisco,1
198.199.98.216,-122.41942,37.77493,US,California,San Francisco,1
83.64.132.254,16.37208,48.20849,AT,Wien,Vienna,1
5.167.64.79,47.25194,56.13222,RU,Chuvashskaya Respublika,Cheboksary,1
89.248.165.59,4.29861,52.07667,NL,Zuid-Holland,The Hague,1
113.212.70.119,106.845493,-6.208678,ID,Jakarta Raya,Jakarta,1
51.222.12.238,-73.58781,45.50884,CA,Quebec,Montreal,1
92.184.100.3,2.89541,42.69764,FR,Occitanie,Perpignan,1
94.183.40.126,53.06009,36.56332,IR,Mazandaran,Sari,1
101.255.149.142,106.9896,-6.2349,ID,Jawa Barat,Bekasi,1
192.251.226.186,8.545701,52.007085,DE,Nordrhein-Westfalen,Bielefeld,1
185.198.240.84,2.294532,48.858365,FR,Ile-de-France,Paris,1
165.22.178.247,-74.01208,40.80427,US,New Jersey,North Bergen,1
142.44.142.153,-73.58781,45.50884,CA,Quebec,Montreal,1
206.189.137.125,77.60329,12.97623,IN,Karnataka,Bengaluru,1
107.189.4.169,6.13,49.61167,LU,Luxembourg,Luxembourg,1
134.195.139.207,-75.74627,39.60461,US,Delaware,Newark,1
172.104.61.23,103.85007,1.28967,SG,Singapore,Singapore,1
51.77.64.186,8.0503,50.3836,DE,Hessen,Limburg an der Lahn,1
195.159.28.66,10.74609,59.91273,NO,Oslo,Oslo,1
182.225.134.13,126.977947,37.566309,KR,Seoul-teukbyeolsi,Seoul,1
94.177.189.119,11.87691,43.46139,IT,Toscana,Arezzo,1
185.217.1.246,18.0649,59.33258,SE,Stockholms lan,Stockholm,1
216.151.137.115,-121.945172,37.412085,US,California,San Jose,1
46.226.111.109,6.13,49.61167,LU,Luxembourg,Luxembourg,1
46.165.197.141,8.681996,50.11088,DE,Hessen,Frankfurt am Main,1
5.167.69.15,47.25194,56.13222,RU,Chuvashskaya Respublika,Cheboksary,1
178.217.174.237,74.59,42.87,KG,Bishkek Shaary,Bishkek,1
154.221.25.187,114.15769,22.28552,HK,Hong Kong,Hong Kong,1
162.213.3.221,-74.173605,40.732119,US,New Jersey,Newark,1
185.234.217.33,4.75933,52.95988,NL,Noord-Holland,Den Helder,1
107.170.253.7,-122.41942,37.77493,US,California,San Francisco,1
108.62.59.152,-122.329845,47.603909,US,Washington,Seattle,1
175.207.13.22,127.126665,37.420125,KR,Gyeonggi-do,Seongnam,1
122.180.85.138,77.21667,28.66667,IN,Delhi,Delhi,1
136.243.48.84,12.37129,50.47788,DE,Sachsen,Falkenstein,1
165.227.35.36,-79.384019,43.653451,CA,Ontario,Toronto,1
49.212.143.246,139.6917,35.689506,JP,Tokyo,Tokyo,1
173.254.250.14,-96.8792,32.8149,US,Texas,Dallas,1
192.251.226.89,8.545701,52.007085,DE,Nordrhein-Westfalen,Bielefeld,1
5.167.68.85,47.25194,56.13222,RU,Chuvashskaya Respublika,Cheboksary,1
138.68.208.6,-122.41942,37.77493,US,California,San Francisco,1
219.84.187.75,121.564359,25.038328,TW,Taipei,Taipei,1
124.13.39.103,111.51667,2.11667,MY,Sarawak,Sarikei,1
15.188.75.228,2.294532,48.858365,FR,Ile-de-France,Paris,1
222.236.47.182,126.977947,37.566309,KR,Seoul-teukbyeolsi,Seoul,1
14.121.144.185,111.96667,21.85,CN,Guangdong,Yangjiang,1
180.109.122.255,118.77778,32.06167,CN,Jiangsu,Nanjing,1
218.92.0.120,119.166667,34.6,CN,Jiangsu,Lianyungang,1
2.58.56.114,4.89998,52.378502,NL,Noord-Holland,Amsterdam,1
43.131.254.183,126.977947,37.566309,KR,Seoul-teukbyeolsi,Seoul,1
121.168.34.211,127.126665,37.420125,KR,Gyeonggi-do,Seongnam,1
178.137.16.143,24.02324,49.83826,UA,Lvivska oblast,L'viv,1
80.76.51.210,23.32415,42.69751,BG,Sofia (stolitsa),Sofia,1
1.116.145.127,116.39723,39.9075,CN,Beijing,Beijing,1
74.208.123.225,-75.19993,39.96244,US,Pennsylvania,Philadelphia,1
216.152.249.174,-114.14688,32.67283,US,Arizona,Wellton,1
78.192.109.105,2.294532,48.858365,FR,Ile-de-France,Paris,1
123.160.221.31,113.64861,34.75778,CN,Henan,Zhengzhou,1
35.177.143.161,-0.12574,51.50853,GB,England,London,1
46.105.251.236,3.17456,50.69421,FR,Hauts-de-France,Roubaix,1
178.134.216.46,44.83368,41.69411,GE,Tbilisi,Tbilisi,1
44.197.183.92,-77.491809,39.039474,US,Virginia,Ashburn,1
47.251.3.219,-122.330592,37.547426,US,California,San Mateo,1
36.35.109.99,116.99694,32.62639,CN,Anhui,Huainan,1
35.231.89.204,-80.00751,32.88856,US,South Carolina,North Charleston,1
68.188.11.189,-89.98399,38.52005,US,Illinois,Belleville,1
93.157.174.208,37.55472,55.42418,RU,Moskovskaya oblast',Podol'sk,1
121.231.243.233,119.96667,31.78333,CN,Jiangsu,Changzhou,1
66.249.69.61,-122.078515,37.405992,US,California,Mountain View,1
103.110.86.202,105.84117,21.0245,VN,Ha Noi,Hanoi,1
128.199.163.55,103.85007,1.28967,SG,Singapore,Singapore,1
43.156.67.135,103.85007,1.28967,SG,Singapore,Singapore,1
23.92.127.34,-6.34778,53.71889,IE,Louth,Drogheda,1
104.28.228.77,-0.87734,41.65606,ES,Aragon,Zaragoza,1
82.127.153.75,4.84671,45.74846,FR,Auvergne-Rhone-Alpes,Lyon,1
12.180.92.10,-87.33474,35.2423,US,Tennessee,Lawrenceburg,1
222.120.199.208,127.126665,37.420125,KR,Gyeonggi-do,Seongnam,1
52.60.189.115,-73.58781,45.50884,CA,Quebec,Montreal,1
72.232.167.73,-74.047886,40.722722,US,New Jersey,Jersey City,1
189.124.180.40,-35.20944,-5.795,BR,Rio Grande do Norte,Natal,1
122.228.142.146,120.66682,27.99942,CN,Zhejiang,Wenzhou,1
143.198.105.73,-121.95524,37.35411,US,California,Santa Clara,1
54.221.194.49,-77.491809,39.039474,US,Virginia,Ashburn,1
208.109.8.153,103.85007,1.28967,SG,Singapore,Singapore,1
64.90.34.100,-117.88842,33.93022,US,California,Brea,1
192.241.221.19,-122.41942,37.77493,US,California,San Francisco,1
194.87.151.143,12.86432,49.97997,CZ,Karlovarsky kraj,Mesto,1
95.141.17.161,-0.12574,51.50853,GB,England,London,1
5.167.64.232,47.25194,56.13222,RU,Chuvashskaya Respublika,Cheboksary,1
183.57.152.140,113.13148,23.02677,CN,Guangdong,Foshan,1
185.245.86.226,-80.19366,25.77427,US,Florida,Miami,1
92.63.91.84,24.10589,56.946,LV,Riga,Riga,1
192.251.226.162,8.545701,52.007085,DE,Nordrhein-Westfalen,Bielefeld,1
8.219.228.182,103.85007,1.28967,SG,Singapore,Singapore,1
92.85.169.16,27.6,47.16667,RO,Iasi,Iasi,1
178.128.72.117,-121.95524,37.35411,US,California,Santa Clara,1
194.87.151.7,12.86432,49.97997,CZ,Karlovarsky kraj,Mesto,1
221.213.63.210,102.71833,25.03889,CN,Yunnan,Kunming,1
192.251.226.80,8.545701,52.007085,DE,Nordrhein-Westfalen,Bielefeld,1
173.234.226.167,-96.80667,32.78306,US,Texas,Dallas,1
172.70.214.123,-118.24357,34.052859,US,California,Los Angeles,1
27.147.145.186,90.40744,23.7104,BD,Dhaka,Dhaka,1
222.185.21.39,119.96667,31.78333,CN,Jiangsu,Changzhou,1
114.223.190.140,119.96667,31.78333,CN,Jiangsu,Changzhou,1
176.111.173.47,20.49416,53.77995,PL,Warminsko-mazurskie,Olsztyn,1
210.77.144.195,116.39723,39.9075,CN,Beijing,Beijing,1
84.96.22.14,2.25,48.83333,FR,Ile-de-France,Boulogne-Billancourt,1
109.229.244.50,40.39658,56.13655,RU,Vladimirskaya oblast',Vladimir,1
176.65.145.250,8.18715,49.11073,DE,Rheinland-Pfalz,Erlenbach,1
173.234.227.108,-96.80667,32.78306,US,Texas,Dallas,1
172.245.68.130,-117.58128,34.09914,US,California,Rancho Cucamonga,1
85.105.100.160,29.43068,40.80276,TR,Kocaeli,Gebze,1
96.91.198.250,-117.39616,33.95335,US,California,Riverside,1
164.92.222.155,4.89998,52.378502,NL,Noord-Holland,Amsterdam,1
185.180.143.13,4.34878,50.85045,BE,Brussels Hoofdstedelijk Gewest,Brussels,1
34.174.94.204,-96.80667,32.78306,US,Texas,Dallas,1
104.168.142.40,-122.31096,47.62062,US,Washington,Seattle,1
104.248.141.212,8.681996,50.11088,DE,Hessen,Frankfurt am Main,1
36.226.233.243,120.96861,24.80361,TW,Hsinchu,Hsinchu,1
108.62.56.12,-122.329845,47.603909,US,Washington,Seattle,1
173.234.227.18,-96.80667,32.78306,US,Texas,Dallas,1
124.131.55.15,121.4,37.53333,CN,Shandong,Yantai,1
196.221.146.38,30.81841,27.4402,EG,Asyut,Al Qusiyah,1
69.170.74.138,-97.32085,32.72541,US,Texas,Fort Worth,1
93.174.93.149,4.29861,52.07667,NL,Zuid-Holland,The Hague,1
103.138.57.139,106.845493,-6.208678,ID,Jakarta Raya,Jakarta,1
172.104.11.34,-74.448889,40.821944,US,New Jersey,Cedar Knolls,1
5.167.64.51,47.25194,56.13222,RU,Chuvashskaya Respublika,Cheboksary,1
135.199.194.188,-86.157181,-86.157181,US,Indiana,Indianapolis,0
202.198.8.9,116.397102,116.397102,CN,Beijing,Beijing,0
219.112.210.36,135.399933,135.399933,JP,Hyogo,Amagasaki,0
48.79.139.145,-74.1735,-74.1735,US,New Jersey,Newark,0
5.65.187.16,-3.83019,-3.83019,GB,Scotland,Carluke,0
158.251.214.192,-71.627373,-71.627373,CL,Valparaiso,Valparaiso,0
28.22.128.183,-83.012772,-83.012772,US,Ohio,Columbus,0
198.92.210.52,-96.806503,-96.806503,US,Texas,Dallas,0
194.221.139.142,0.60682,0.60682,GB,England,Leeds,0
87.24.108.139,9.188547,9.188547,IT,Lombardia,Milan,0
96.60.222.214,-81.546494,-81.546494,US,Georgia,Saint Marys,0
7.32.53.180,-83.012772,-83.012772,US,Ohio,Columbus,0
167.25.206.99,-75.636292,-75.636292,US,Pennsylvania,Exton,0
139.140.242.185,-69.965454,-69.965454,US,Maine,Brunswick,0
88.173.215.233,2.73782,2.73782,FR,Centre-Val de Loire,Cepoy,0
97.206.124.74,-74.005409,-74.005409,US,New York,New York City,0
62.103.114.16,23.716246,23.716246,GR,Attiki,Athens,0
211.203.251.185,126.977203,126.977203,KR,Seoul-teukbyeolsi,Seoul,0
54.197.105.63,-77.491806,-77.491806,US,Virginia,Ashburn,0
161.75.150.177,139.692322,139.692322,JP,Tokyo,Tokyo,0
19.116.182.167,-83.191322,-83.191322,US,Michigan,Dearborn,0
222.81.116.136,87.319916,87.319916,CN,Xinjiang Uygur,Changji,0
111.252.229.30,121.563599,121.563599,TW,Taipei,Taipei,0
82.58.217.18,12.326336,12.326336,IT,Veneto,Venice,0
206.170.228.103,-74.005409,-74.005409,US,New York,New York City,0
162.10.227.146,-74.323288,-74.323288,US,New Jersey,Springfield,0
183.169.248.54,114.266853,114.266853,CN,Hubei,Wuhan,0
33.33.46.153,-83.012772,-83.012772,US,Ohio,Columbus,0
221.124.74.82,114.157692,114.157692,HK,Hong Kong,Hong Kong,0
177.152.38.204,-51.179451,-51.179451,BR,Rio Grande do Sul,Caxias do Sul,0
45.216.17.27,-7.65239,-7.65239,MA,Casablanca-Settat,Bouskoura,0
215.140.177.94,-83.012772,-83.012772,US,Ohio,Columbus,0
48.2.142.27,-74.1735,-74.1735,US,New Jersey,Newark,0
219.48.9.113,139.692322,139.692322,JP,Tokyo,Tokyo,0
167.80.130.127,-90.442581,-90.442581,US,Missouri,Maryland Heights,0
165.115.33.121,-73.565659,-73.565659,CA,Quebec,Montreal,0
173.12.17.254,-75.163788,-75.163788,US,Pennsylvania,Philadelphia,0
69.91.57.50,-92.420532,-92.420532,US,Arkansas,Little Rock,0
103.206.27.25,77.329865,77.329865,IN,Uttar Pradesh,Noida,0
171.135.227.37,-80.867149,-80.867149,US,North Carolina,Charlotte,0
165.233.94.145,18.422857,18.422857,ZA,Western Cape,Cape Town,0
57.165.134.13,-0.12574,-0.12574,GB,England,London,0
67.225.189.60,-84.637764,-84.637764,US,Michigan,Lansing,0
22.233.1.136,-83.012772,-83.012772,US,Ohio,Columbus,0
60.62.184.219,139.692322,139.692322,JP,Tokyo,Tokyo,0
70.87.214.78,-96.83873,-96.83873,US,Texas,Dallas,0
159.48.249.27,-75.818398,-75.818398,US,New York,Conklin,0
159.15.192.9,-3.52751,-3.52751,GB,England,Exeter,0
194.2.8.136,1.394142,1.394142,FR,Occitanie,Blagnac,0
113.124.235.194,121.400002,121.400002,CN,Shandong,Yantai,0
11.242.226.135,-83.012772,-83.012772,US,Ohio,Columbus,0
211.169.201.193,126.977203,126.977203,KR,Seoul-teukbyeolsi,Seoul,0
41.212.240.10,57.572201,57.572201,MU,Rodrigues Islands,Sottise,0
172.216.239.157,-73.990089,-73.990089,US,New York,New York City,0
74.129.113.23,-87.556717,-87.556717,US,Indiana,Evansville,0
46.246.154.98,20.834169,20.834169,GR,Ipeiros,Neochoropoulon,0
53.44.10.188,9.176995,9.176995,DE,Baden-Wurttemberg,Stuttgart,0
8.49.125.79,-105.106476,-105.106476,US,Colorado,Broomfield,0
179.76.126.234,-46.637184,-46.637184,BR,Sao Paulo,Sao Paulo,0
211.135.255.29,139.692322,139.692322,JP,Tokyo,Tokyo,0
168.33.106.32,-97.737602,-97.737602,US,Texas,Austin,0
168.43.238.28,-97.737602,-97.737602,US,Texas,Austin,0
138.195.49.124,4.881957,4.881957,FR,Auvergne-Rhone-Alpes,Centre,0
169.6.188.104,-93.047577,-93.047577,US,Minnesota,Saint Paul,0
144.188.132.83,-87.635101,-87.635101,US,Illinois,Chicago,0
27.206.91.211,115.441109,115.441109,CN,Shandong,Heze,0
90.206.15.145,-1.4659,-1.4659,GB,England,Sheffield,0
94.77.39.168,44.002048,44.002048,RU,Nizhegorodskaya oblast',Nizhniy Novgorod,0
219.50.235.160,139.692322,139.692322,JP,Tokyo,Tokyo,0
124.208.87.48,132.455429,132.455429,JP,Hiroshima,Hiroshima,0
7.123.38.158,-83.012772,-83.012772,US,Ohio,Columbus,0
142.217.234.116,-73.567368,-73.567368,CA,Quebec,Montreal,0
31.21.8.48,4.96256,4.96256,NL,Noord-Holland,Diemen,0
167.219.193.198,-73.986534,-73.986534,US,New York,New York City,0
120.138.69.237,106.666672,106.666672,VN,Ho Chi Minh,Ho Chi Minh City,0
104.10.193.127,-88.043091,-88.043091,US,Alabama,Mobile,0
85.117.242.246,-0.12574,-0.12574,GB,England,London,0
172.32.159.105,-122.153412,-122.153412,US,Washington,Bellevue,0
148.135.95.193,-90.237549,-90.237549,US,Missouri,Saint Louis,0
87.168.135.107,6.77617,6.77617,DE,Nordrhein-Westfalen,Dusseldorf,0
25.44.181.68,-0.12574,-0.12574,GB,England,London,0
12.53.3.206,-74.173576,-74.173576,US,New Jersey,Newark,0
73.110.202.70,-87.620605,-87.620605,US,Illinois,Chicago,0
119.128.229.171,113.745003,113.745003,CN,Guangdong,Dongguan,0
189.81.124.98,-46.436111,-46.436111,BR,Tocantins,Taguatinga,0
205.160.99.31,-112.074051,-112.074051,US,Arizona,Phoenix,0
21.132.100.189,-83.012772,-83.012772,US,Ohio,Columbus,0
153.113.130.157,-88.028694,-88.028694,US,Illinois,Rolling Meadows,0
171.25.121.166,8.306505,8.306505,CH,Luzern,Luzern,0
7.151.4.80,-83.012772,-83.012772,US,Ohio,Columbus,0
17.139.17.107,-122.046486,-122.046486,US,California,Cupertino,0
97.23.122.177,-74.005409,-74.005409,US,New York,New York City,0
83.80.225.57,5.1221,5.1221,NL,Utrecht,Utrecht,0
67.205.42.185,-117.88842,-117.88842,US,California,Brea,0
15.94.191.81,-122.1604,-122.1604,US,California,Palo Alto,0
203.193.32.17,114.157692,114.157692,HK,Hong Kong,Hong Kong,0
179.231.111.216,-46.333282,-46.333282,BR,Sao Paulo,Santos,0
25.249.31.110,-0.12574,-0.12574,GB,England,London,0
29.184.44.154,-83.012772,-83.012772,US,Ohio,Columbus,0
169.17.30.173,-74.008949,-74.008949,US,New York,New York City,0
116.62.182.209,120.161583,120.161583,CN,Zhejiang,Hangzhou,0
163.151.242.227,-73.765144,-73.765144,US,New York,White Plains,0
161.112.214.58,-1.78416,-1.78416,GB,England,Huddersfield,0
212.153.145.236,5.19861,5.19861,NL,Utrecht,Bunnik,0
167.171.140.63,-82.405075,-82.405075,US,South Carolina,Greenville,0
167.118.151.47,-80.289658,-80.289658,US,Florida,Miami,0
153.41.81.49,-122.346199,-122.346199,US,Washington,Seattle,0
188.177.165.247,10.119071,10.119071,DK,Midtjylland,Tranbjerg,0
55.189.9.233,-110.350563,-110.350563,US,Arizona,Fort Huachuca,0
196.102.116.51,34.761703,34.761703,KE,Kisumu,Kisumu,0
163.49.89.220,139.692322,139.692322,JP,Tokyo,Tokyo,0
143.94.172.225,139.692322,139.692322,JP,Tokyo,Tokyo,0
143.102.110.233,-96.971397,-96.971397,US,Texas,Irving,0
70.23.159.243,-74.005409,-74.005409,US,New York,New York City,0
198.79.126.158,-92.045235,-92.045235,US,Louisiana,Monroe,0
213.160.119.244,-1.47663,-1.47663,GB,England,Derby,0
37.56.248.220,46.721767,46.721767,SA,Ar Riyad,Riyadh,0
148.58.163.203,-83.012772,-83.012772,US,Ohio,Columbus,0
86.217.192.205,-1.149975,-1.149975,FR,Nouvelle-Aquitaine,La Rochelle,0
150.81.226.23,139.692322,139.692322,JP,Tokyo,Tokyo,0
133.112.188.122,139.692322,139.692322,JP,Tokyo,Tokyo,0
62.204.128.201,23.32415,23.32415,BG,Sofia (stolitsa),Sofia,0
5.190.246.78,52.538799,52.538799,IR,Fars,Shiraz,0
194.18.17.53,18.06484,18.06484,SE,Stockholms lan,Stockholm,0
210.60.62.17,121.563599,121.563599,TW,Taipei,Taipei,0
4.114.66.146,-96.806503,-96.806503,US,Texas,Dallas,0
140.129.156.189,121.563599,121.563599,TW,Taipei,Taipei,0
141.8.243.246,-0.12574,-0.12574,GB,England,London,0
119.173.76.34,139.692322,139.692322,JP,Tokyo,Tokyo,0
4.146.142.57,103.850281,103.850281,SG,Singapore,Singapore,0
196.121.137.200,-6.832251,-6.832251,MA,Rabat-Sale-Kenitra,Rabat,0
176.168.126.251,2.235247,2.235247,FR,Ile-de-France,Meudon,0
223.186.24.125,77.603287,77.603287,IN,Karnataka,Bengaluru,0
16.117.191.169,-122.329506,-122.329506,US,Washington,Seattle,0
5.22.162.41,20.465824,20.465824,RS,Beograd,Belgrade,0
34.34.130.196,4.348789,4.348789,BE,Brussels Hoofdstedelijk Gewest,Brussels,0
131.44.191.240,-86.245903,-86.245903,US,Alabama,Montgomery,0
